favorites,id,positive,negative,sentiment
90000,1.0123E+18,1,0,positive
76000,1.01229E+18,0,0,neutral
78000,1.01217E+18,0,0,neutral
80000,1.01217E+18,1,0,positive
72000,1.01217E+18,1,0,positive
43000,1.01211E+18,0,0,neutral
57000,1.01208E+18,1,0,positive
57000,1.01207E+18,1,0,positive
46000,1.01205E+18,0,0,neutral
53000,1.01203E+18,1,0,positive
82000,1.01199E+18,1,0,positive
101000,1.01198E+18,1,0,positive
96000,1.01195E+18,1,0,positive
154000,1.01193E+18,0,1,negative
61000,1.01182E+18,1,0,positive
32000,1.01181E+18,1,0,positive
87000,1.01181E+18,1,0,positive
80000,1.0118E+18,1,0,positive
117000,1.0118E+18,1,0,positive
72000,1.01179E+18,1,0,positive
64000,1.01179E+18,1,0,positive
70000,1.0117E+18,1,0,positive
164000,1.01162E+18,1,0,positive
104000,1.0116E+18,1,0,positive
95000,1.01159E+18,1,0,positive
86000,1.01158E+18,0,1,negative
70000,1.01158E+18,1,0,positive
56000,1.01158E+18,0,1,negative
56000,1.01157E+18,1,0,positive
63000,1.01157E+18,1,0,positive
63000,1.01157E+18,0,1,negative
54000,1.01142E+18,0,0,neutral
51000,1.01139E+18,0,0,neutral
129000,1.01139E+18,1,0,positive
88000,1.01139E+18,0,1,negative
59000,1.01139E+18,1,0,positive
72000,1.01136E+18,0,1,negative
139000,1.0113E+18,1,0,positive
70000,1.01126E+18,1,0,positive
91000,1.01123E+18,0,1,negative
89000,1.01123E+18,0,1,negative
101000,1.01123E+18,1,0,positive
111000,1.01122E+18,0,1,negative
133000,1.01121E+18,0,1,negative
71000,1.01121E+18,1,0,positive
60000,1.01105E+18,1,0,positive
107000,1.01104E+18,1,0,positive
91000,1.01104E+18,1,0,positive
108000,1.01098E+18,1,0,positive
122000,1.0109E+18,1,0,positive
116000,1.0109E+18,1,0,positive
122000,1.01087E+18,1,0,positive
81000,1.0107E+18,0,1,negative
72000,1.01065E+18,0,0,neutral
41000,1.01062E+18,0,0,neutral
89000,1.01057E+18,1,0,positive
147000,1.01057E+18,0,1,negative
77000,1.01057E+18,1,0,positive
57000,1.01054E+18,0,0,neutral
36000,1.01052E+18,0,1,negative
43000,1.01052E+18,1,0,positive
109000,1.01051E+18,1,0,positive
61000,1.0105E+18,1,0,positive
78000,1.0105E+18,1,0,positive
82000,1.01049E+18,0,0,neutral
83000,1.01049E+18,0,1,negative
49000,1.01048E+18,1,0,positive
83000,1.01032E+18,1,0,positive
90000,1.01026E+18,1,0,positive
84000,1.01025E+18,0,1,negative
60000,1.01016E+18,0,1,negative
103000,1.01016E+18,0,1,negative
87000,1.01015E+18,1,0,positive
96000,1.01013E+18,1,0,positive
52000,1.01013E+18,1,0,positive
54000,1.01012E+18,1,0,positive
86000,1.01012E+18,1,0,positive
101000,1.01012E+18,1,0,positive
74000,1.01011E+18,1,0,positive
85000,1.01011E+18,1,0,positive
80000,1.00994E+18,0,1,negative
138000,1.00993E+18,1,0,positive
151000,1.00992E+18,0,1,negative
64000,1.0099E+18,1,0,positive
73000,1.0099E+18,1,0,positive
49000,1.0099E+18,1,0,positive
45000,1.0099E+18,1,0,positive
67000,1.00984E+18,0,1,negative
99000,1.00981E+18,0,0,neutral
41000,1.0098E+18,1,0,positive
74000,1.00979E+18,1,0,positive
72000,1.00978E+18,1,0,positive
77000,1.00978E+18,1,0,positive
69000,1.00978E+18,1,0,positive
100000,1.00977E+18,0,1,negative
71000,1.00964E+18,0,0,neutral
83000,1.00964E+18,1,0,positive
69000,1.0096E+18,1,0,positive
89000,1.00958E+18,0,0,neutral
53000,1.00956E+18,1,0,positive
195000,1.00954E+18,0,0,neutral
49000,1.00953E+18,0,1,negative
51000,1.00953E+18,1,0,positive
41000,1.00949E+18,0,0,neutral
40000,1.00945E+18,1,0,positive
79000,1.00944E+18,0,1,negative
91000,1.00943E+18,0,1,negative
120000,1.00941E+18,0,1,negative
46000,1.00926E+18,0,0,neutral
67000,1.00926E+18,1,0,positive
92000,1.00924E+18,0,1,negative
78000,1.00913E+18,1,0,positive
37000,1.00913E+18,0,0,neutral
40000,1.00909E+18,0,0,neutral
76000,1.00908E+18,1,0,positive
116000,1.00908E+18,0,1,negative
103000,1.00907E+18,0,1,negative
164000,1.00907E+18,0,0,neutral
76000,1.00907E+18,0,1,negative
81000,1.00907E+18,1,0,positive
84000,1.00873E+18,1,0,positive
114000,1.00873E+18,0,1,negative
95000,1.00871E+18,0,1,negative
80000,1.00871E+18,0,0,neutral
111000,1.00871E+18,0,1,negative
120000,1.0087E+18,0,0,neutral
111000,1.0087E+18,0,1,negative
104000,1.00869E+18,0,1,negative
100000,1.00852E+18,1,0,positive
85000,1.00851E+18,0,0,neutral
80000,1.00851E+18,0,1,negative
96000,1.00851E+18,0,1,negative
119000,1.00836E+18,0,1,negative
67000,1.00834E+18,1,0,positive
79000,1.00834E+18,1,0,positive
76000,1.00833E+18,1,0,positive
72000,1.00833E+18,0,1,negative
75000,1.00833E+18,1,0,positive
68000,1.00833E+18,1,0,positive
49000,1.00832E+18,0,1,negative
81000,1.00832E+18,1,0,positive
113000,1.00799E+18,1,0,positive
175000,1.00797E+18,1,0,positive
113000,1.00797E+18,1,0,positive
45000,1.00775E+18,1,0,positive
69000,1.00775E+18,0,1,negative
77000,1.00775E+18,0,1,negative
146000,1.00768E+18,0,1,negative
93000,1.00768E+18,0,1,negative
105000,1.00767E+18,0,1,negative
73000,1.00759E+18,1,0,positive
63000,1.00759E+18,0,0,neutral
84000,1.00759E+18,1,0,positive
94000,1.00759E+18,1,0,positive
68000,1.00758E+18,1,0,positive
81000,1.00758E+18,0,1,negative
87000,1.00757E+18,1,0,positive
80000,1.00732E+18,1,0,positive
75000,1.0073E+18,1,0,positive
72000,1.00728E+18,0,1,negative
106000,1.00728E+18,1,0,positive
111000,1.00728E+18,0,1,negative
74000,1.00728E+18,1,0,positive
109000,1.00724E+18,1,0,positive
68000,1.007E+18,1,0,positive
78000,1.00699E+18,1,0,positive
91000,1.00699E+18,1,0,positive
156000,1.00689E+18,0,1,negative
107000,1.00687E+18,0,1,negative
98000,1.00687E+18,1,0,positive
97000,1.00686E+18,1,0,positive
138000,1.00684E+18,0,1,negative
100000,1.00684E+18,1,0,positive
70000,1.00684E+18,1,0,positive
71000,1.00683E+18,1,0,positive
94000,1.00683E+18,1,0,positive
60000,1.00683E+18,1,0,positive
120000,1.00671E+18,1,0,positive
146000,1.00669E+18,0,1,negative
106000,1.00669E+18,1,0,positive
79000,1.00669E+18,1,0,positive
50000,1.00668E+18,0,0,neutral
54000,1.00665E+18,0,0,neutral
79000,1.00664E+18,1,0,positive
85000,1.00664E+18,1,0,positive
75000,1.00663E+18,1,0,positive
61000,1.00662E+18,1,0,positive
173000,1.00645E+18,0,0,neutral
95000,1.00633E+18,1,0,positive
111000,1.00633E+18,1,0,positive
142000,1.0063E+18,0,1,negative
132000,1.00629E+18,1,0,positive
99000,1.00629E+18,0,1,negative
83000,1.00608E+18,0,0,neutral
146000,1.006E+18,0,1,negative
107000,1.00599E+18,1,0,positive
132000,1.00599E+18,1,0,positive
100000,1.00599E+18,1,0,positive
135000,1.00598E+18,0,1,negative
99000,1.00598E+18,1,0,positive
119000,1.00559E+18,0,1,negative
124000,1.00559E+18,0,1,negative
67000,1.00555E+18,1,0,positive
98000,1.00555E+18,1,0,positive
119000,1.00555E+18,1,0,positive
53000,1.00555E+18,1,0,positive
57000,1.00555E+18,1,0,positive
82000,1.00555E+18,1,0,positive
71000,1.00555E+18,1,0,positive
43000,1.00548E+18,0,0,neutral
92000,1.0053E+18,0,1,negative
79000,1.00505E+18,0,1,negative
114000,1.00505E+18,1,0,positive
73000,1.00503E+18,1,0,positive
90000,1.00503E+18,0,1,negative
109000,1.00503E+18,0,1,negative
93000,1.00491E+18,0,1,negative
104000,1.00487E+18,1,0,positive
87000,1.00485E+18,0,0,neutral
49000,1.00482E+18,1,0,positive
46000,1.00481E+18,0,1,negative
47000,1.00481E+18,1,0,positive
48000,1.00478E+18,1,0,positive
40000,1.00475E+18,0,0,neutral
44000,1.00475E+18,0,0,neutral
96000,1.00475E+18,1,0,positive
97000,1.00474E+18,0,1,negative
83000,1.00474E+18,0,0,neutral
97000,1.00473E+18,0,1,negative
47000,1.00472E+18,0,0,neutral
74000,1.00472E+18,1,0,positive
69000,1.00471E+18,0,1,negative
67000,1.00471E+18,1,0,positive
87000,1.0047E+18,1,0,positive
80000,1.00469E+18,0,1,negative
50000,1.00448E+18,1,0,positive
64000,1.00446E+18,1,0,positive
61000,1.00445E+18,1,0,positive
68000,1.00437E+18,1,0,positive
77000,1.00436E+18,1,0,positive
92000,1.00436E+18,0,1,negative
118000,1.00436E+18,0,1,negative
51000,1.00436E+18,1,0,positive
81000,1.00435E+18,1,0,positive
83000,1.00421E+18,1,0,positive
74000,1.00417E+18,1,0,positive
82000,1.00417E+18,0,1,negative
71000,1.00417E+18,1,0,positive
50000,1.00417E+18,1,0,positive
83000,1.00416E+18,0,1,negative
41000,1.0041E+18,0,0,neutral
85000,1.00409E+18,0,1,negative
77000,1.00409E+18,0,0,neutral
50000,1.004E+18,1,0,positive
40000,1.004E+18,1,0,positive
76000,1.004E+18,1,0,positive
68000,1.00399E+18,1,0,positive
57000,1.00399E+18,1,0,positive
78000,1.00397E+18,0,1,negative
41000,1.00397E+18,1,0,positive
75000,1.00396E+18,0,0,neutral
62000,1.00396E+18,1,0,positive
54000,1.00396E+18,1,0,positive
77000,1.00396E+18,1,0,positive
69000,1.00395E+18,1,0,positive
80000,1.00395E+18,0,1,negative
112000,1.00383E+18,0,1,negative
65000,1.00381E+18,0,0,neutral
80000,1.00374E+18,1,0,positive
85000,1.00374E+18,0,1,negative
50000,1.00371E+18,0,0,neutral
75000,1.00364E+18,0,1,negative
78000,1.00363E+18,0,1,negative
58000,1.00362E+18,1,0,positive
61000,1.00362E+18,0,0,neutral
86000,1.00362E+18,0,1,negative
57000,1.00361E+18,1,0,positive
65000,1.00361E+18,1,0,positive
123000,1.0036E+18,1,0,positive
106000,1.00333E+18,0,0,neutral
82000,1.00327E+18,1,0,positive
90000,1.00327E+18,0,1,negative
118000,1.00326E+18,1,0,positive
123000,1.00302E+18,0,1,negative
76000,1.00302E+18,1,0,positive
121000,1.00297E+18,0,1,negative
73000,1.00297E+18,0,1,negative
66000,1.00295E+18,1,0,positive
32000,1.00295E+18,1,0,positive
41000,1.00295E+18,0,0,neutral
34000,1.00295E+18,0,0,neutral
71000,1.00289E+18,0,1,negative
83000,1.00288E+18,1,0,positive
71000,1.00288E+18,1,0,positive
80000,1.00267E+18,1,0,positive
78000,1.00254E+18,0,1,negative
72000,1.00251E+18,0,0,neutral
133000,1.00251E+18,0,1,negative
93000,1.00251E+18,1,0,positive
92000,1.0023E+18,1,0,positive
145000,1.00218E+18,0,1,negative
103000,1.00218E+18,1,0,positive
71000,1.00216E+18,0,1,negative
82000,1.00216E+18,0,1,negative
94000,1.00216E+18,0,0,neutral
85000,1.00214E+18,1,0,positive
61000,1.00203E+18,0,0,neutral
78000,1.00202E+18,1,0,positive
53000,1.00198E+18,1,0,positive
50000,1.00197E+18,1,0,positive
151000,1.00196E+18,1,0,positive
55000,1.00188E+18,1,0,positive
74000,1.00187E+18,1,0,positive
56000,1.00187E+18,1,0,positive
155000,1.00185E+18,0,1,negative
79000,1.00183E+18,0,1,negative
68000,1.00181E+18,1,0,positive
64000,1.00181E+18,1,0,positive
56000,1.00181E+18,1,0,positive
131000,1.00146E+18,1,0,positive
115000,1.00142E+18,0,1,negative
75000,1.00142E+18,0,1,negative
93000,1.00142E+18,0,1,negative
72000,1.00142E+18,1,0,positive
71000,1.00141E+18,1,0,positive
99000,1.0014E+18,1,0,positive
95000,1.00122E+18,1,0,positive
91000,1.00121E+18,1,0,positive
76000,1.00115E+18,1,0,positive
62000,1.00115E+18,1,0,positive
50000,1.00115E+18,1,0,positive
76000,1.00111E+18,1,0,positive
63000,1.0011E+18,0,1,negative
59000,1.0011E+18,0,0,neutral
124000,1.00109E+18,1,0,positive
68000,1.00106E+18,0,0,neutral
120000,1.00084E+18,1,0,positive
113000,1.00083E+18,1,0,positive
101000,1.00074E+18,1,0,positive
113000,1.00073E+18,1,0,positive
85000,1.00072E+18,1,0,positive
85000,1.00055E+18,1,0,positive
86000,1.00047E+18,0,1,negative
79000,1.00046E+18,0,1,negative
78000,1.00046E+18,0,1,negative
79000,1.0004E+18,0,1,negative
59000,1.00039E+18,0,1,negative
96000,1.00039E+18,1,0,positive
57000,1.00039E+18,1,0,positive
85000,1.00038E+18,0,1,negative
91000,1.00037E+18,1,0,positive
85000,1.00017E+18,1,0,positive
62000,1.00015E+18,0,1,negative
89000,1.00015E+18,1,0,positive
112000,1.00015E+18,1,0,positive
99000,1.00014E+18,1,0,positive
69000,1.00011E+18,1,0,positive
85000,1.00006E+18,1,0,positive
52000,1.00006E+18,1,0,positive
96000,9.99987E+17,1,0,positive
92000,9.99985E+17,0,0,neutral
74000,9.99985E+17,0,1,negative
89000,9.99984E+17,1,0,positive
65000,9.99984E+17,0,1,negative
67000,9.99762E+17,1,0,positive
37000,9.9971E+17,1,0,positive
59000,9.99696E+17,1,0,positive
54000,9.99688E+17,1,0,positive
59000,9.99686E+17,0,1,negative
116000,9.9963E+17,1,0,positive
104000,9.99626E+17,0,1,negative
61000,9.99454E+17,1,0,positive
66000,9.99442E+17,1,0,positive
55000,9.99435E+17,1,0,positive
60000,9.99373E+17,0,1,negative
58000,9.99372E+17,0,1,negative
33000,9.99324E+17,0,0,neutral
88000,9.99282E+17,0,0,neutral
83000,9.99278E+17,1,0,positive
60000,9.99258E+17,1,0,positive
55000,9.99258E+17,1,0,positive
